ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.0151,0.0,10.228,0.4758,1.3199,9.7057,-0.033,-1.0145,0.0796,-0.0596,-0.0319,-0.2193,81.0,13.19,-9.81,-50.62,259.4,-8.02,-2.72,5.0,39.521,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,160514,2017-11-09 18:56:06:971
0.9098,0.2011,10.0078,0.4622,1.2745,9.7124,0.2793,-1.0096,-0.3283,0.0256,-0.033,-0.3428,36.0,14.81,-9.0,-49.12,261.28,-7.47,-2.72,5.0,39.486,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,161014,2017-11-09 18:56:07:471
3.3136,0.0,11.6358,-0.7947,1.3089,9.6863,4.4274,-1.4238,1.8634,-0.5845,-1.0806,-0.5227,69.0,14.31,2.0,-49.94,308.87,-10.42,7.43,5.0,42.111,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,161514,2017-11-09 18:56:07:971
0.565,0.6129,9.5098,-0.1068,0.7876,9.7743,0.5094,-0.3505,-0.0392,-0.0011,0.0096,0.1874,105.0,10.06,4.5,-51.56,314.72,-4.61,0.81,5.0,42.064,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,162014,2017-11-09 18:56:08:471
1.0056,0.1149,10.2376,0.065,0.7859,9.7748,0.9735,-0.4056,-0.7646,-0.0948,-0.0011,0.0532,126.0,10.06,3.13,-51.5,309.09,-4.82,-0.2,5.0,41.866,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,162514,2017-11-09 18:56:08:971
0.5938,-0.0766,9.8641,0.1599,0.7569,9.776,0.4359,-0.8257,0.0272,-0.0117,0.0011,-0.0053,216.0,10.13,2.75,-52.81,303.25,-4.43,-0.86,5.0,43.957,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,163014,2017-11-09 18:56:09:471
1.0534,0.2011,10.0556,0.2811,0.7063,9.7771,0.7793,-0.5327,0.2237,0.0511,0.0415,-0.1278,228.0,8.75,1.19,-53.0,294.07,-3.99,-1.57,5.0,46.787,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,163514,2017-11-09 18:56:09:971
0.6225,0.1149,9.9503,0.3166,0.7158,9.7753,0.2897,-0.141,-0.2461,-0.017,0.0043,-0.1682,246.0,6.44,1.38,-52.75,299.0,-4.16,-1.84,5.0,44.103,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,164014,2017-11-09 18:56:10:471
0.8236,0.0766,9.8354,0.3971,0.6446,9.7773,0.3458,-0.645,1.0551,-0.0256,0.0511,0.1299,243.0,6.19,-1.31,-53.44,286.85,-3.77,-2.33,5.0,44.36,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,164514,2017-11-09 18:56:10:971
0.4118,0.2873,9.6151,0.4048,0.6455,9.777,0.0914,0.0637,-0.561,-0.0852,-0.0383,0.0224,249.0,5.63,-1.12,-53.69,287.46,-3.82,-2.34,5.0,45.993,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,165014,2017-11-09 18:56:11:471
0.6704,0.0096,9.6151,0.3829,0.7593,9.7697,0.4681,-0.4299,-0.3287,-0.0735,0.0224,0.0138,276.0,4.44,-2.62,-54.37,279.33,-4.25,-2.2,5.0,43.081,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,165514,2017-11-09 18:56:11:971
0.9577,0.2586,9.9599,0.4485,0.7441,9.768,0.3266,-0.5169,-0.1794,0.0224,0.0341,0.0032,297.0,3.25,-2.62,-54.56,281.02,-4.3,-2.51,5.0,42.595,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,166014,2017-11-09 18:56:12:471
0.5746,0.7087,9.7492,0.5134,0.8443,9.7567,0.1016,-0.4957,-0.2568,-0.0064,-0.0447,-0.05,288.0,1.13,-6.69,-54.31,234.42,-4.49,-3.04,5.0,44.019,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,166514,2017-11-09 18:56:12:971
1.2354,0.1724,9.979,0.6133,0.9543,9.7408,0.521,-0.7633,-0.0643,-0.0021,0.0128,0.0703,288.0,-0.31,-7.31,-54.06,243.09,-5.58,-3.6,5.0,42.42,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 22,167014,2017-11-09 18:56:13:471
0.1437,0.2969,10.1514,0.7079,1.1056,9.7183,-0.5351,-0.7192,0.272,0.0362,-0.0713,-0.0106,297.0,1.06,-10.81,-54.19,214.78,-6.27,-4.05,5.0,42.701,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,167514,2017-11-09 18:56:13:971
0.3543,-0.1341,9.8928,0.8178,1.3333,9.6811,-0.2844,-1.3,0.0426,0.0607,-0.0213,0.0138,306.0,-0.87,-13.12,-53.12,211.35,-7.81,-4.83,5.0,47.135,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,168014,2017-11-09 18:56:14:471
0.5363,0.2682,10.2951,0.9583,1.6317,9.6223,-0.4076,-1.0817,-0.3374,-0.0458,0.0096,-0.0841,309.0,-0.44,-15.5,-52.75,214.12,-9.4,-5.6,5.0,51.221,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,168514,2017-11-09 18:56:14:971
0.4118,0.0,10.0365,1.0849,1.8009,9.5786,-0.4336,-1.4575,0.236,0.0245,0.0522,-0.1352,309.0,0.75,-18.25,-52.56,221.47,-10.83,-6.4,5.0,55.038,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,169013,2017-11-09 18:56:15:470
0.6704,0.0958,10.7164,1.2082,1.8583,9.5528,-0.7832,-1.5777,0.7353,-0.0735,-0.0096,0.0607,312.0,-0.37,-18.19,-50.69,218.36,-10.92,-7.21,5.0,42.788,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,169513,2017-11-09 18:56:15:970
0.68,0.6225,9.1746,1.3404,1.9095,9.525,-0.9748,-1.2234,-1.0634,0.082,0.0373,-0.0053,303.0,0.06,-19.37,-49.56,216.0,-11.19,-7.85,5.0,45.324,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,170013,2017-11-09 18:56:16:470
0.5842,0.0862,9.9695,1.4799,1.9307,9.5001,-1.1051,-1.7068,0.4772,0.0458,-0.0245,0.0011,255.0,1.13,-20.0,-47.94,219.12,-11.35,-8.85,5.0,51.962,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,170514,2017-11-09 18:56:16:971
1.2354,0.0862,9.2991,1.5444,1.8334,9.5091,-0.6315,-1.4355,0.2199,0.0149,-0.0064,-0.0905,252.0,2.38,-21.06,-44.94,216.54,-10.82,-9.17,5.0,49.382,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,171014,2017-11-09 18:56:17:471
0.6512,0.4884,9.347,1.5787,1.7382,9.5213,-1.1556,-1.512,0.3131,-0.0649,-0.0075,-0.1352,303.0,3.13,-21.5,-43.0,218.01,-10.55,-9.62,5.0,44.0,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,171513,2017-11-09 18:56:17:970
0.0479,0.5363,9.232,1.6177,1.5273,9.5509,-0.7465,-1.2633,0.7337,0.0319,0.0011,0.0905,312.0,3.75,-19.81,-40.75,218.5,-8.96,-9.61,5.0,56.818,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,172013,2017-11-09 18:56:18:470
0.7278,0.0,9.8833,1.5652,1.238,9.6014,-0.9634,-1.1891,0.2806,0.0362,0.0064,0.0011,309.0,3.5,-20.37,-39.06,211.92,-7.49,-9.31,5.0,53.044,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,172514,2017-11-09 18:56:18:971
1.0056,0.4118,9.845,1.3641,0.941,9.6656,-0.3711,-0.5439,0.1191,0.0096,-0.1097,-0.1011,303.0,3.38,-19.44,-37.06,209.01,-5.77,-8.23,5.0,47.685,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,173014,2017-11-09 18:56:19:471
0.6704,0.4597,9.6534,1.2407,0.7846,9.6961,-0.7613,-0.4205,-0.3617,0.017,-0.05,-0.1235,306.0,1.69,-16.5,-35.56,206.55,-4.59,-7.29,5.0,42.061,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,173514,2017-11-09 18:56:19:971
0.1053,0.6704,9.4619,0.9277,0.9701,9.7143,-0.4718,-0.2914,0.0087,0.0075,0.0021,-0.2491,327.0,1.88,-17.44,-33.75,202.23,-5.58,-5.37,5.0,40.575,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,174014,2017-11-09 18:56:20:471
0.1341,0.5076,9.9886,1.1063,0.8242,9.7091,-0.9721,-0.3774,0.2093,-0.0511,-0.0277,0.0916,321.0,0.75,-15.12,-32.5,197.68,-4.79,-6.46,5.0,42.906,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,174514,2017-11-09 18:56:20:971
1.3024,0.4022,9.3853,1.2134,0.6067,9.7123,-0.8006,-0.457,0.3038,-0.0617,-0.0628,0.1011,312.0,-2.5,-13.31,-30.81,189.51,-3.66,-7.09,5.0,46.299,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,175014,2017-11-09 18:56:21:471
0.7757,-0.0096,10.477,1.2865,0.4821,9.7099,-0.5024,-0.3247,0.2442,-0.0447,0.0266,0.1746,303.0,-4.31,-12.25,-29.56,179.86,-2.82,-7.55,5.0,49.561,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,175514,2017-11-09 18:56:21:971
0.6129,0.2011,9.7396,1.3889,0.4519,9.6972,-0.7883,-0.2582,-0.0107,-0.0351,-0.0543,-0.0724,303.0,-5.0,-11.94,-27.75,174.39,-2.63,-8.01,5.0,47.289,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,176014,2017-11-09 18:56:22:471
0.3926,0.3735,9.7875,1.5545,0.3716,9.6755,-0.8763,-0.0598,-0.234,0.0192,-0.0468,-0.1469,300.0,-7.37,-11.5,-26.37,160.97,-2.35,-9.17,5.0,42.934,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,176514,2017-11-09 18:56:22:971
0.8811,0.0766,10.5058,1.6996,0.1963,9.6562,-0.7378,-0.1973,0.3639,0.0415,0.0298,0.0021,300.0,-9.06,-11.81,-24.44,157.74,-1.15,-9.98,5.0,42.867,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,177014,2017-11-09 18:56:23:471
0.8045,0.0958,9.9982,1.6923,0.0238,9.6594,-1.104,0.2058,0.305,0.0053,-0.0149,0.0426,297.0,-11.81,-9.69,-24.69,142.29,-0.33,-9.7,5.0,44.078,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,177514,2017-11-09 18:56:23:971
0.5842,0.1915,10.343,1.5219,-0.114,9.6871,-0.9804,0.3291,0.6025,-0.0149,0.0405,0.05,297.0,-13.94,-9.62,-22.81,132.27,0.59,-9.11,5.0,43.415,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,178013,2017-11-09 18:56:24:470
0.4884,0.2969,10.2376,1.3549,-0.0837,9.7122,-0.6443,0.7744,0.0552,0.0309,-0.0138,-0.0522,297.0,-16.0,-10.12,-22.44,128.73,0.57,-8.05,5.0,45.353,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,178514,2017-11-09 18:56:24:971
0.7374,0.3256,9.6343,1.167,0.0354,9.7368,-0.3888,0.4794,0.0498,0.0106,0.0213,-0.1341,294.0,-16.75,-11.94,-21.56,130.14,-0.06,-6.98,5.0,45.456,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,179014,2017-11-09 18:56:25:471
0.9002,-0.1149,9.4715,0.9556,0.1542,9.7587,-0.0487,0.5314,0.859,-0.0351,0.0224,-0.0128,288.0,-16.06,-13.25,-20.56,132.44,-0.83,-5.64,5.0,42.557,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,179514,2017-11-09 18:56:25:971
0.4693,0.2586,9.5672,0.8081,0.2352,9.7704,-0.3515,0.0184,-0.2608,-0.0373,-0.0106,0.0724,288.0,-16.44,-13.12,-20.69,128.99,-1.28,-4.74,5.0,43.054,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,180014,2017-11-09 18:56:26:471
0.4597,0.5842,9.7205,0.697,0.2971,9.7773,-0.316,0.1743,-0.2967,0.0202,0.0468,-0.2395,285.0,-14.44,-13.94,-20.37,134.65,-1.72,-4.12,5.0,41.371,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,180514,2017-11-09 18:56:26:971
0.7853,0.2586,9.8737,0.7542,0.3058,9.7728,0.4381,-0.3172,0.482,-0.0884,-0.115,-0.3332,291.0,-13.56,-14.87,-20.81,139.11,-1.89,-4.38,5.0,42.786,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,181013,2017-11-09 18:56:27:470
0.431,0.3735,9.8641,0.7864,0.3087,9.7701,-0.1237,0.0341,0.1417,-0.0128,-0.0607,-0.3716,294.0,-12.37,-17.06,-21.0,147.77,-1.8,-4.6,5.0,42.665,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,181513,2017-11-09 18:56:27:970
0.316,0.5267,9.8928,0.8222,0.3463,9.7659,-0.5422,0.0735,-0.2269,0.0266,-0.0149,-0.3258,291.0,-10.06,-18.37,-21.06,151.76,-2.04,-4.69,5.0,44.56,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,182013,2017-11-09 18:56:28:470
1.1205,-0.067,10.3238,0.8906,0.3471,9.7599,0.2716,-0.3392,0.4459,-0.05,-0.0426,-0.3705,291.0,-9.06,-18.87,-20.94,158.84,-1.97,-5.2,5.0,45.867,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,182513,2017-11-09 18:56:28:970
-0.0766,0.7278,9.098,0.8062,0.4216,9.7643,-0.8792,0.3018,-0.7254,0.0703,0.0,-0.477,288.0,-5.87,-21.0,-20.62,168.17,-2.38,-4.84,5.0,40.791,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,183013,2017-11-09 18:56:29:470
0.3065,0.5363,9.6343,0.7549,0.4355,9.7678,-0.455,0.0916,-0.1895,0.0106,-0.0064,-0.4067,288.0,-2.25,-20.87,-21.12,178.84,-2.55,-4.34,5.0,40.494,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,183513,2017-11-09 18:56:29:970
0.68,0.3639,9.2512,0.7314,0.3893,9.7715,0.1276,-0.3717,0.395,0.0415,0.0106,-0.297,285.0,1.81,-20.87,-21.56,190.25,-2.28,-4.28,5.0,45.291,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,184013,2017-11-09 18:56:30:470
0.6895,0.3639,10.1993,0.7012,0.3849,9.7739,-0.0413,0.1233,-0.0393,0.0149,0.0096,-0.4088,282.0,4.69,-20.31,-21.37,198.82,-2.22,-4.01,5.0,41.553,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,184514,2017-11-09 18:56:30:971
0.6608,0.3256,9.9886,0.6686,0.3939,9.7758,0.3045,0.0663,-0.0993,0.0064,-0.0043,-0.2757,90.0,8.38,-18.75,-21.69,207.55,-2.25,-3.87,5.0,39.328,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,185014,2017-11-09 18:56:31:471
0.9768,0.0766,9.2129,0.6451,0.3525,9.779,0.7538,-0.1582,-0.1027,0.0245,-0.1459,-0.2161,111.0,10.56,-17.62,-22.69,215.54,-2.21,-3.84,5.0,39.883,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,185514,2017-11-09 18:56:31:971
-0.3065,0.1915,10.4196,0.8485,0.7936,9.7375,-0.5175,0.2086,0.1031,-0.6154,1.1072,0.3726,63.0,7.81,-19.19,-23.87,213.32,-5.84,-7.08,5.0,40.207,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,186014,2017-11-09 18:56:32:471
1.2354,0.6225,9.596,0.1388,0.7311,9.7783,0.7875,0.0917,-0.8282,0.0362,-0.1544,0.1235,87.0,9.06,-18.81,-21.0,208.13,-4.28,-0.81,5.0,39.054,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,186514,2017-11-09 18:56:32:971
1.2067,0.9194,9.5289,0.7913,0.8997,9.7331,0.1464,-0.0121,-0.18,0.0277,-0.1629,-0.0979,72.0,6.19,-20.25,-18.12,204.42,-4.86,-4.46,5.0,38.946,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,187014,2017-11-09 18:56:33:471
1.6664,0.1532,9.6438,0.909,0.2401,9.7614,0.6257,-0.1433,-0.4185,-0.0692,0.1192,-0.0394,75.0,7.13,-19.25,-19.06,205.21,-1.4,-5.32,5.0,39.638,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,187514,2017-11-09 18:56:33:971
0.6416,0.431,9.3661,0.6534,0.2594,9.7814,-0.3214,-0.0819,0.4233,0.0245,0.0053,0.2108,60.0,7.06,-19.31,-18.44,203.84,-1.48,-3.85,5.0,38.804,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,188014,2017-11-09 18:56:34:471
0.316,0.3735,9.4044,0.5508,0.2496,9.7879,-0.1897,0.2414,0.1139,0.115,-0.0021,0.378,75.0,4.81,-22.25,-18.44,196.33,-1.53,-3.25,5.0,46.642,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,188514,2017-11-09 18:56:34:971
0.3926,0.3735,9.7396,0.5138,0.3019,9.7885,-0.1855,0.0598,0.0442,0.0213,0.0,-0.116,180.0,4.38,-21.44,-18.56,193.15,-1.8,-3.04,5.0,42.766,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,189014,2017-11-09 18:56:35:471
0.7374,0.249,9.8258,0.5937,0.321,9.7833,-0.1261,0.0989,0.3537,-0.0224,-0.0075,-0.2097,273.0,4.75,-20.75,-17.56,196.59,-1.88,-3.47,5.0,46.978,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,189514,2017-11-09 18:56:35:971
0.7757,0.498,9.73,0.6599,0.3579,9.7778,0.5536,-0.1517,0.2807,0.0383,0.0713,-0.2055,306.0,8.06,-20.25,-18.44,205.14,-2.1,-3.76,5.0,45.619,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,190013,2017-11-09 18:56:36:470
0.4597,0.0479,9.6151,0.6309,0.3985,9.7782,-0.0465,0.0624,-0.7095,0.0586,0.0,-0.165,333.0,8.13,-18.31,-16.75,207.67,-2.33,-3.69,5.0,44.634,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,190513,2017-11-09 18:56:36:970
1.0343,0.1532,9.4906,0.6018,0.3599,9.7815,0.2065,-0.112,-0.282,0.0575,0.0256,0.1767,342.0,9.38,-17.87,-16.87,209.92,-2.12,-3.44,5.0,45.684,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,191014,2017-11-09 18:56:37:471
0.9194,0.1149,9.6726,0.5321,0.3861,9.7845,0.3176,-0.1675,0.0582,0.0202,-0.0064,0.1778,351.0,7.63,-18.56,-15.87,203.17,-2.15,-3.18,5.0,45.12,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,191514,2017-11-09 18:56:37:971
0.4693,-0.0287,10.3238,0.5248,0.353,9.7862,0.0873,-0.2929,0.5565,0.0522,-0.0053,0.0224,357.0,6.19,-18.37,-15.87,201.47,-2.08,-3.09,5.0,44.508,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,192013,2017-11-09 18:56:38:470
1.1205,0.249,9.9503,0.585,0.3388,9.7833,-0.2324,-0.0126,-0.47,-0.049,-0.0011,0.0287,363.0,6.63,-18.19,-16.25,201.48,-1.99,-3.4,5.0,44.935,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,192514,2017-11-09 18:56:38:971
0.7566,0.0287,9.9982,0.5444,0.3782,9.7842,-0.0374,-0.3999,0.451,0.0575,-0.0394,-0.1288,366.0,6.88,-16.31,-15.87,207.11,-2.21,-3.18,5.0,41.244,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,193014,2017-11-09 18:56:39:471
0.4597,-0.0479,10.1227,0.5575,0.3511,9.7844,0.2926,-0.2254,-0.069,0.0021,0.0075,0.0234,372.0,6.13,-17.62,-14.81,205.39,-2.1,-3.13,5.0,44.116,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,193514,2017-11-09 18:56:39:971
0.7374,0.3065,10.0365,0.5818,0.3564,9.7828,0.2192,0.0437,0.0797,-0.0043,-0.0181,0.05,375.0,5.38,-17.5,-14.44,199.34,-2.04,-3.28,5.0,41.003,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,194013,2017-11-09 18:56:40:470
0.3256,0.0862,9.7683,0.5631,0.3078,9.7856,-0.2425,-0.2309,-0.0701,-0.0085,0.0149,-0.0128,381.0,5.06,-17.87,-14.12,202.41,-1.92,-3.4,5.0,42.437,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,194514,2017-11-09 18:56:40:971
0.8811,0.1149,9.7013,0.6348,0.3131,9.781,0.0467,-0.177,0.3463,0.0394,0.0245,-0.0138,381.0,5.06,-18.37,-13.12,198.34,-1.83,-3.71,5.0,43.952,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,195013,2017-11-09 18:56:41:470
0.6225,0.747,9.5768,0.6786,0.3216,9.7778,-0.0608,0.4026,-0.258,0.0224,0.0341,-0.0021,384.0,5.19,-17.12,-13.5,199.48,-1.95,-3.83,5.0,42.692,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,195514,2017-11-09 18:56:41:971
0.565,0.1628,10.3717,0.6311,0.3273,9.7808,-0.1697,-0.2273,0.3762,0.0511,-0.0011,0.0277,387.0,5.13,-17.5,-12.5,199.14,-1.91,-3.69,5.0,41.53,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,196014,2017-11-09 18:56:42:471
0.4884,0.4022,9.4715,0.6644,0.3076,9.7792,0.0787,-0.0159,-0.4462,-0.0053,-0.0011,0.0809,390.0,5.38,-18.0,-12.0,201.16,-1.93,-3.95,5.0,45.425,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,196514,2017-11-09 18:56:42:971
0.6704,0.1628,10.2855,0.6141,0.2618,9.7838,0.2521,-0.0469,0.256,0.0075,-0.0117,-0.0011,399.0,5.13,-16.75,-12.19,199.13,-1.62,-3.78,5.0,45.052,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,197014,2017-11-09 18:56:43:471
0.6991,0.2203,9.4332,0.7079,0.3163,9.7759,0.1512,-0.1905,0.1749,-0.0181,-0.0479,0.0011,399.0,4.31,-17.0,-10.56,196.06,-1.82,-4.2,5.0,40.807,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,197514,2017-11-09 18:56:43:971
0.4788,0.2777,9.9024,0.668,0.3414,9.7779,-0.4736,0.2328,0.369,0.0021,0.017,-0.0564,402.0,4.5,-16.62,-9.19,199.89,-1.95,-3.89,5.0,40.427,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,198014,2017-11-09 18:56:44:471
0.6512,0.0383,10.1706,0.6082,0.3241,9.7824,0.1033,-0.1211,-0.0177,-0.0053,0.0149,0.0309,405.0,4.88,-15.06,-8.81,200.66,-1.95,-3.52,5.0,42.023,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,198514,2017-11-09 18:56:44:971
0.4214,0.6895,10.2185,0.5679,0.3499,9.7839,-0.0062,0.0443,0.0397,-0.0213,0.0224,0.0617,408.0,4.44,-14.94,-8.81,197.1,-2.04,-3.32,5.0,41.047,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,199014,2017-11-09 18:56:45:471
0.7278,0.3256,9.9982,0.577,0.3159,9.7845,0.148,-0.142,-0.3723,0.0458,-0.0181,0.0096,411.0,4.56,-14.19,-8.0,198.0,-1.89,-3.37,5.0,44.565,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,199514,2017-11-09 18:56:45:971
0.3352,0.1341,9.7779,0.6385,0.3396,9.7799,-0.0457,-0.2516,0.2396,0.0085,0.0032,-0.0522,411.0,4.38,-12.75,-7.69,199.53,-1.98,-3.74,5.0,43.012,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,200014,2017-11-09 18:56:46:471
0.4214,0.3256,9.9024,0.594,0.4113,9.7799,-0.1529,-0.3251,0.5419,0.0224,-0.0256,-0.0788,414.0,4.94,-12.12,-7.62,205.08,-2.4,-3.36,5.0,42.008,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,200514,2017-11-09 18:56:46:971
0.7853,-0.1628,10.7356,0.616,0.3392,9.7813,-0.3745,0.403,-0.3503,-0.0192,0.0192,0.0798,417.0,4.19,-10.69,-7.94,204.76,-2.05,-3.5,5.0,41.648,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,201014,2017-11-09 18:56:47:471
0.2873,0.6512,9.596,0.6419,0.368,9.7786,0.3622,-0.3587,0.437,0.0075,-0.0351,-0.0298,420.0,4.56,-10.62,-8.69,207.61,-2.29,-3.69,5.0,41.093,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,201513,2017-11-09 18:56:47:970
0.4693,0.7949,9.0309,0.6477,0.3452,9.7791,0.295,0.033,0.141,0.0319,-0.0415,-0.0351,423.0,4.56,-9.12,-9.62,213.01,-1.94,-3.68,5.0,49.081,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,202013,2017-11-09 18:56:48:470
0.7087,0.3543,9.73,0.6339,0.3448,9.78,0.2361,-0.0208,-0.1523,-0.017,0.0351,-0.0213,423.0,4.25,-8.75,-8.75,208.17,-2.0,-3.69,5.0,43.794,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,202514,2017-11-09 18:56:48:971
0.6321,0.1053,10.4291,0.6231,0.345,9.7807,-0.4009,-0.3316,-0.1046,0.0351,0.0511,-0.0011,429.0,4.88,-9.31,-9.87,213.16,-2.1,-3.76,5.0,46.685,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,203014,2017-11-09 18:56:49:471
0.6704,0.4501,9.6055,0.5961,0.3422,9.7825,0.0185,0.1561,-0.116,0.0043,0.0064,-0.0011,432.0,4.5,-7.94,-10.62,216.52,-1.9,-3.49,5.0,47.025,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,203514,2017-11-09 18:56:49:971
0.747,0.3639,9.4236,0.5552,0.3267,9.7854,-0.1897,-0.0568,0.3707,-0.0351,0.0043,0.0341,435.0,4.38,-8.37,-11.31,211.15,-1.91,-3.25,5.0,44.119,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,204014,2017-11-09 18:56:50:471
